accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps]
-321.6651,-6.0979,-171.4124,11480.0039,63236.2695,-40495.0156
-319.4089,-33.7825,-106.1647,18506.2578,56463.7695,-28936.2617
-241.1116,-10.3055,-1.8294,43347.5156,-2275.0009,34842.5117
-363.3749,107.8722,60.3084,31718.7617,-99058.7890,117180.0390
-781.8139,430.2691,393.0718,86808.7812,-205607.5781,229950.0625
-1247.3898,1094.3322,880.2343,88103.7812,-274758.8750,286685.1250
-463.4417,-233.1233,-381.8516,62457.5195,-90501.2812,72170.0234
-493.5044,-205.4998,-301.9079,79030.0312,-92925.0312,77026.2812
-635.0371,-103.4207,-162.5095,49507.5195,-122193.7968,130865.0546
-950.2385,424.2321,424.2321,63805.0195,-143946.2968,191205.0625
-1121.9556,1191.1062,1005.3637,118142.5390,-210630.0781,286685.1250
-930.6640,802.3639,700.4678,18200.0078,-209221.3281,286685.1250
-864.3798,-191.3526,-102.2011,787.5003,19118.7558,4672.5014
-864.9285,-212.8783,-82.8707,5363.7519,17045.0058,7752.5034
-932.9203,-253.4904,-12.8666,-2318.7507,4313.7514,18060.0058
-586.2537,-289.5291,-62.7476,-14148.7558,-11698.7539,3920.0014
72.8091,259.8932,65.9185,27676.2597,-85338.7812,77892.5312
-425.6346,841.2077,373.9853,65528.7695,-209965.0781,280490.0937
-1327.9433,971.6421,1031.1577,99303.7890,-259236.3125,286685.1250
-1165.7387,1040.1826,1098.4787,65100.0273,-167203.7968,284480.0937
-686.5645,58.1741,128.0563,-40206.2656,103591.2890,-182385.0625
-639.2447,-56.8936,73.7848,-29487.5078,101097.5390,-176566.3125
-465.9418,-141.0448,92.1395,-32506.2617,70953.7812,-137191.2968
97.9326,24.0868,97.4447,-5748.7519,-988.7504,-1277.5004
-38.7218,322.0920,134.6420,-76107.5312,-122185.0390,185885.0625
-781.2651,667.5390,42.6854,-5057.5014,-222591.3281,286685.1250
-1423.4976,1394.4715,804.6811,108526.2890,-245682.5937,286685.1250
-1302.2103,1345.0784,973.8983,24333.7578,-228655.0781,286685.1250
-765.5325,277.8211,193.9747,4165.0014,-101176.2890,172313.8125
-755.5930,373.8023,169.9490,-18016.2558,72318.7812,-209387.5781
-790.5949,281.4798,178.2421,-15408.7558,69763.7734,-200130.0781
-625.0365,24.5746,-68.9674,-39086.2656,72012.5312,-163056.3125
-136.1055,64.2720,-61.4670,-10412.5039,52981.2695,-37248.7656
72.3213,-84.2732,-149.9478,4340.0014,-10893.7539,87123.7812
-292.5781,436.0621,185.9255,-17421.2558,-91595.0312,207270.0781
-1108.9062,1118.1749,460.3928,-8986.2529,-183627.5781,286685.1250
-1743.9432,1462.7684,604.4255,71540.0234,-220080.0937,286685.1250
-605.7061,-75.3093,-174.5224,-59316.2656,69168.7812,-178701.3125
-605.7061,-75.3093,-174.5224,-38885.0117,69081.2734,-174186.3125
-414.0486,-159.6435,-104.2134,-45981.2656,46147.5156,-105691.2890
-144.9475,-105.3110,-92.3225,-7665.0024,-8058.7529,13160.0048
-77.3216,-32.5629,85.6757,-43671.2656,-94692.5312,120303.7968
-649.6111,628.9392,78.8461,-39873.7656,-207777.5781,278888.8437
-1155.0675,1117.2603,236.1114,4602.5014,-248727.5781,286685.1250
-1278.5502,1297.6977,857.4891,129132.5468,-146868.8125,286685.1250
-691.5037,171.2905,130.8613,9738.7539,80272.5312,-223098.8281
-691.5037,171.2905,130.8613,-4585.0019,74147.5312,-209571.3125
-268.1864,-30.9774,-82.6878,-31701.2617,52596.2695,-114511.2890
-99.8229,-86.6514,-0.7318,-71400.0234,14288.7548,-9896.2529
-75.7971,67.4430,105.4330,29093.7617,-41483.7617,86047.5234
-570.8261,716.7492,310.5059,-57968.7734,-156887.5468,253548.8125
-1410.9359,1285.1359,775.2892,2843.7512,-254082.5781,286685.1250
-469.4786,-39.2706,202.2679,-46418.7695,31053.7597,-102576.2890
-469.4786,-39.2706,202.2679,-61433.7695,24815.0078,-88025.0312
-343.9835,-468.4420,11.5860,-6973.7524,-21516.2558,-21665.0078
-189.7672,-453.9290,227.6962,-55370.0195,-79476.2734,22321.2597
-314.3476,526.6771,80.4925,-129325.0468,-135607.5625,149362.5468
-934.4449,1098.0520,203.3045,-42603.7656,-177458.8125,286685.1250
-1487.0380,862.8552,876.4536,103713.7812,-178097.5625,286685.1250
-365.3262,-187.8159,259.4054,-15697.5048,-14385.0048,-69072.5234
-297.1515,-160.9850,302.5177,-19792.5058,-15802.5058,-57531.2734
-95.7373,-86.7734,170.3758,-94465.0312,-50767.5156,65030.0234
-248.9170,686.8693,148.6672,-78531.2812,-106750.0390,248430.0781
-1054.6346,1254.4025,222.2081,5223.7519,-135187.5468,286685.1250
-1247.2070,949.4457,767.3009,22662.5097,-115316.2812,286685.1250
-711.2611,-28.2334,87.6881,-35306.2656,14227.5048,-95987.5312
-712.0538,-19.4524,99.3351,-11655.0039,13510.0048,-87491.2812
-615.0969,-312.7012,103.9695,-22478.7578,11480.0039,-39795.0156
-582.7170,-3.7197,347.3374,-2310.0007,-9336.2539,21411.2578
-449.3555,201.1093,269.5889,-76685.0312,-52045.0195,146370.0468
-667.7219,941.8842,302.8226,-22540.0078,-105332.5390,286685.1250
-1250.1340,906.3334,367.2776,-34641.2656,-148400.0468,286685.1250
-421.0612,14.8789,280.1993,12145.0039,15400.0058,-154621.3125
-421.0612,14.8789,280.1993,12145.0039,15400.0058,-154621.3125
-96.8959,14.0862,212.0246,-58257.5195,-41387.5156,-24071.2578
-136.7153,-211.0489,8.1102,-17053.7558,-77367.5312,105595.0468
-569.6674,717.4809,175.0712,-14105.0058,-88515.0312,252472.5937
-1216.5345,1022.0109,593.0834,62921.2773,-112332.5468,286685.1250
-1346.8469,797.0587,673.3930,-30161.2597,-121642.5312,286685.1250
-467.0395,-350.2034,-68.3577,14157.5048,24193.7578,-65756.2734
-467.0395,-350.2034,-68.3577,14157.5048,24193.7578,-65756.2734
-589.8515,-381.3638,311.7865,40696.2656,19276.2558,-59500.0273
-447.7700,-363.6188,471.0641,20536.2578,-30721.2597,22662.5097
-317.4576,195.1333,254.8929,-42140.0156,-76072.5312,158270.0468
-962.3122,1184.3983,430.6959,3500.0012,-141820.0468,286685.1250
-1647.2912,866.3311,665.5267,96101.2812,-167930.0625,286685.1250
-1273.7939,815.7793,439.5988,45491.2695,-116182.5468,286685.1250
-688.6988,850.3546,415.9999,-17753.7558,-7227.5024,39497.5117
126.2269,322.6408,240.2579,26888.7597,-31657.5117,95935.0390
126.2269,322.6408,240.2579,26888.7597,-31657.5117,95935.0390
-406.2433,259.5883,350.5693,50251.2656,-186077.5625,252253.8437
-1032.0725,647.6597,280.1383,37756.2656,-260688.8593,286685.1250
-1428.3149,1519.2961,920.1757,99741.2890,-242217.5781,286685.1250
-1005.9124,1000.7291,779.6187,64417.5273,-155907.5468,280393.8437
-640.6472,-134.4591,-214.9516,-17176.2558,54792.5195,-114345.0468
-625.2804,-134.4591,-214.9516,-11943.7548,52325.0195,-108403.7890
-453.5631,-153.5456,-270.5646,-16677.5039,31937.5117,-62221.2773
-239.3433,-28.4163,66.1014,-40932.5117,-14131.2548,6711.2524
-109.6405,348.6179,124.1536,34982.5156,-114572.5468,145573.7968
-984.4478,1205.8021,346.1178,-45718.7656,-238367.5937,286685.1250
-1569.9696,981.8867,949.3238,57951.2734,-234657.5781,286685.1250
-462.7709,-60.1255,24.3917,51388.7695,78750.0234,-139518.7968
-462.7709,-60.1255,24.3917,51388.7695,78750.0234,-139518.7968
-82.7487,89.8223,-74.0897,-74007.5312,10543.7529,-26241.2597
86.4075,-103.5426,48.9663,3193.7512,-69755.0234,117836.2968
-275.8088,431.9765,62.8695,13422.5048,-148968.7968,253102.6093
-1330.6873,1260.8663,827.2434,-2852.5009,-240677.5937,286685.1250
-1479.4156,1313.9791,1208.0583,38053.7656,-268747.5937,286685.1250
-967.6174,-416.7926,-29.0261,44152.5156,28227.5097,14131.2548
-965.7880,-416.7926,-29.0261,41282.5156,25235.0097,10482.5039
-875.9047,-268.4913,-108.9698,10745.0039,4532.5014,8636.2529
-252.8806,-199.5238,-44.8807,45972.5156,-46208.7656,53838.7695
3.0490,499.5414,250.3805,-7936.2524,-165471.3125,179103.8125
-985.9112,984.6307,643.1473,44651.2695,-282030.0937,286685.1250
-1526.4305,1113.2357,1232.9987,75652.5312,-286685.1250,286685.1250
-776.9356,523.0184,644.4279,-77647.5234,-197505.0781,233660.0937
-477.4669,6.8297,-90.6760,-32313.7597,88357.5312,-115946.2890
-477.4669,6.8297,-90.6760,-32313.7597,88357.5312,-115946.2890
58.6620,109.2137,31.7092,-19250.0078,-5328.7519,26285.0097
-9.5128,-164.9487,-213.7930,25550.0097,-127487.5468,176863.8125
-605.2183,553.4470,162.0216,24745.0097,-228856.3437,285013.8437
-1517.5277,1064.8182,954.6899,81777.5312,-286685.1250,286685.1250
-637.9641,-46.5271,132.9346,-13466.2548,98997.5390,-154770.0468
-637.9641,-46.5271,132.9346,-13466.2548,98997.5390,-154770.0468
-62.0768,110.9821,30.0627,-40687.5156,29890.0078,-21901.2597
134.2151,-35.8558,128.6660,3491.2512,-63953.7773,126043.7968
-427.2200,645.5255,177.1445,-21236.2578,-165698.8125,266000.0937
-1328.4311,1248.2436,755.8978,11480.0039,-256007.6093,286685.1250
-1491.6113,1228.2424,1045.1219,41177.5156,-216212.5781,286685.1250
-708.8219,255.3198,200.7434,-37668.7617,77105.0234,-239435.1093
-660.8312,252.3928,192.6332,-37668.7617,71435.0312,-226108.8281
-225.4400,87.0173,189.6452,27247.5097,7752.5034,-98560.0312
-81.5292,40.6731,-137.0202,-19232.5058,-47503.7695,41868.7695
-223.9765,222.2691,35.3069,43111.2656,-66316.2734,170703.8125
-824.9872,845.4153,342.4590,60313.7695,-135633.8125,286685.1250
-1328.1263,948.7749,836.1464,1120.0004,-194871.3281,286685.1250
-672.6002,217.7566,118.1776,-3622.5014,98428.7890,-177651.3125
-610.9503,225.8059,73.1140,-6282.5019,92916.2812,-162732.5625
-214.6467,41.6488,11.5251,-28822.5117,52132.5195,-63997.5234
34.8191,-78.1753,127.0806,33967.5117,-59421.2695,106417.5390
-441.5502,368.4362,103.2377,-28341.2597,-163835.0625,252210.1093
-885.2346,740.4701,220.3177,-8531.2539,-217857.5781,286685.1250
-945.7260,972.4349,617.1702,147533.8125,-191056.3281,286685.1250
-34.3313,96.9569,-90.4931,-54162.5234,-6658.7519,16117.5058
-0.1829,101.1644,-134.5200,-39698.7656,-17377.5078,38508.7656
-225.3180,-84.3952,-152.9967,-245.0001,-68153.7734,143237.5625
-576.9240,294.8953,-34.0874,-14568.7558,-108202.5390,188746.3125
-1115.9189,1342.8833,710.1024,14481.2548,-165637.5625,285425.0937
-1238.1210,1306.9665,645.0377,64347.5234,-206395.0781,286685.1250
-521.6158,186.3523,126.8367,-38858.7656,77612.5234,-182253.8125
-425.3297,150.4966,121.2876,-50190.0195,69982.5234,-161070.0625
-7.8663,148.7892,213.4881,-9528.7539,-840.0003,-4375.0014
-270.0768,184.9498,205.8657,-21840.0078,-111361.2890,195868.8125
-815.9013,531.1896,209.0366,26.2500,-191458.8125,286685.1250
-1296.1732,825.4750,566.6794,-2502.5009,-230291.3281,286685.1250
-1015.1812,900.8452,738.7626,40547.5156,-177371.3281,286685.1250
-534.9093,129.5197,45.8563,22566.2558,67838.7734,-135030.0468
-508.7492,118.4825,66.4063,19617.5058,60497.5273,-118798.7812
-257.5150,-62.2597,30.7945,8741.2539,12188.7539,-17281.2558
-227.2084,-23.1111,73.6628,19713.7578,-52867.5195,97055.0390
-728.2742,655.4651,193.4869,-37476.2617,-141382.5468,244877.5937
-1352.3350,1017.9863,559.8498,45132.5117,-208801.3281,286685.1250
-1338.9805,988.1065,725.2863,43977.5195,-188912.5781,286685.1250
-432.8302,338.1295,108.8478,22767.5078,38255.0156,-128686.3046
-432.8302,338.1295,108.8478,22767.5078,38255.0156,-128686.3046
-96.5300,33.4166,81.7731,-63183.7656,-17858.7578,19180.0058
-218.3664,7.0736,50.3078,21813.7597,-72266.2734,129438.7968
-493.0166,158.3629,-3.3539,-20527.5078,-104352.5390,195930.0781
-806.6934,860.3552,117.1410,41615.0156,-143412.5468,285783.8437
-1079.5142,1337.7609,549.4833,-25506.2578,-160921.3125,286685.1250
-433.7449,555.2763,270.8695,-6947.5029,28971.2617,-215057.5781
-433.7449,555.2763,270.8695,-6947.5029,28971.2617,-215057.5781
94.6397,211.5977,267.8815,-111755.0390,-56393.7695,23161.2578
-122.3852,196.9017,355.2647,-84070.0390,-133647.5468,185605.0625
-833.6463,904.5040,507.3467,-210061.3281,-248150.0937,286685.1250
-1203.5458,913.8339,257.2712,1233.7504,-286685.1250,286685.1250
-870.9656,554.7886,438.3183,78557.5312,-193348.8281,286685.1250
-216.8419,524.0550,484.9064,-38185.0117,33153.7617,-185465.0781
-216.8419,524.0550,484.9064,-38185.0117,33153.7617,-185465.0781
269.4670,300.3834,585.4610,-55256.2695,-40477.5156,68993.7734
-96.5910,-2.4392,384.6566,-83151.2812,-120120.0390,264416.3437
-631.0125,531.9823,524.4208,-15662.5058,-183137.5625,286685.1250
-997.8022,1261.9639,1085.3072,-88628.7890,-207847.5781,286685.1250
-658.2701,462.0392,520.1524,-23800.0097,-148347.5625,281942.5937
-402.2796,495.7607,690.2843,67777.5312,87911.2812,-228462.5937
-238.7335,595.9495,759.4956,46961.2656,75302.5234,-194083.8125
243.9167,67.6869,550.6419,-31272.5117,5425.0019,26101.2578
87.0173,-153.4846,627.5977,-13877.5048,-74025.0312,213990.0781
-437.2817,577.4118,413.8656,-101290.0390,-144445.0468,286685.1250
-1353.1276,1137.8103,587.4733,-51126.2695,-190846.3281,286685.1250
-963.8368,1014.6934,1004.8148,-21603.7578,-150640.0625,286685.1250
63.7842,487.1626,610.0357,-42472.5156,20343.7578,-148487.5468
111.1040,489.6018,613.4505,-43023.7617,10727.5039,-106268.7968
209.7074,253.4294,500.6390,-56988.7695,-57058.7695,153877.5468
-339.1661,-57.8692,247.1486,-57601.2734,-119647.5546,286685.1250
-447.8311,428.8055,223.2447,-8067.5029,-136403.8125,286685.1250
-888.1616,1476.4277,814.4989,6562.5024,-109908.7890,286685.1250
-317.5796,113.7871,286.2362,12293.7539,-936.2504,-117556.3046
-246.8437,132.4468,338.6174,8767.5029,-4042.5014,-98770.0390
-97.5667,-28.8431,411.7314,7761.2529,-34877.5117,38666.2656
-333.3731,65.4307,335.2025,5223.7519,-70927.5234,189796.3125
-745.4704,901.4551,535.7630,-53567.5195,-84157.5312,286536.3437
-1127.5657,1139.3958,393.7425,31788.7597,-94062.5312,286685.1250
-491.8580,34.7581,-194.2796,12451.2539,126612.5468,-14087.5048
-465.3320,22.0135,-231.7818,30030.0097,122675.0546,-11952.5039
-302.8836,24.3917,-70.9798,60007.5234,76160.0312,10517.5039
-324.2263,369.5948,-31.7701,66228.7734,-10228.7529,91315.0312
-469.9665,781.9359,57.1375,6965.0024,-107152.5390,208110.0625
-683.5765,1243.5482,427.2810,57872.5234,-189883.8281,286685.1250
-823.6456,1613.9967,707.4194,75302.5234,-229031.3281,286685.1250
-794.8025,1229.5839,373.9853,30100.0136,-188912.5781,285512.6250
72.0164,527.7138,54.2715,64793.7734,115272.5468,-135047.5468
162.1436,568.3869,22.1964,36190.0117,96092.5312,-112621.2890
349.0448,578.9973,-94.8226,-17788.7558,-17771.2558,54180.0195
-134.2151,470.5153,-255.6247,-30546.2597,-136998.8125,201521.3281
-498.3828,876.3927,-277.6382,10342.5039,-181387.5781,244728.8281
-842.0614,1807.0566,275.7478,67068.7812,-196087.5781,286685.1250
-1082.2583,1844.8027,417.7683,69781.2734,-202947.5781,286685.1250
